transaction_id,transaction_timestamp,transaction_type,merchant_category,amount,transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,year,month,month_name,quarter,transaction_date
1297,06-09-2024 10:20,P2M,Shopping,282,SUCCESS,18-25,26-35,Delhi,HDFC,Axis,Android,4G,0,2024,9,September,Q3,06-09-2024
1298,06-08-2024 16:23,P2M,Entertainment,542,SUCCESS,18-25,18-25,Gujarat,SBI,HDFC,iOS,5G,0,2024,8,August,Q3,06-08-2024
1299,17-12-2024 12:25,P2M,Education,324,SUCCESS,18-25,46-55,Andhra Pradesh,Yes Bank,Yes Bank,Android,5G,0,2024,12,December,Q4,17-12-2024
1300,13-02-2024 19:23,P2P,Other,529,SUCCESS,18-25,36-45,Tamil Nadu,SBI,SBI,Android,4G,0,2024,2,February,Q1,13-02-2024
1301,07-01-2024 09:12,P2M,Other,137,FAILED,36-45,26-35,West Bengal,PNB,Kotak,Android,5G,0,2024,1,January,Q1,07-01-2024
1302,15-02-2024 13:07,P2P,Utilities,6370,SUCCESS,36-45,36-45,Andhra Pradesh,SBI,SBI,Android,WiFi,0,2024,2,February,Q1,15-02-2024
1303,19-09-2024 16:42,P2M,Utilities,4276,SUCCESS,18-25,56+,Gujarat,HDFC,SBI,iOS,5G,0,2024,9,September,Q3,19-09-2024
1304,15-07-2024 12:47,Recharge,Shopping,10900,SUCCESS,36-45,26-35,Telangana,Yes Bank,PNB,Android,4G,0,2024,7,July,Q3,15-07-2024
1305,11-08-2024 11:04,P2P,Grocery,176,SUCCESS,18-25,46-55,Telangana,Axis,SBI,Android,4G,0,2024,8,August,Q3,11-08-2024
1306,08-07-2024 23:49,P2P,Grocery,766,FAILED,26-35,26-35,Rajasthan,ICICI,PNB,Android,4G,0,2024,7,July,Q3,08-07-2024
1307,02-06-2024 21:54,P2M,Food,584,SUCCESS,18-25,46-55,Telangana,HDFC,HDFC,Android,4G,0,2024,6,June,Q2,02-06-2024
1308,16-07-2024 15:57,P2M,Shopping,10973,SUCCESS,18-25,46-55,Karnataka,SBI,SBI,Android,4G,0,2024,7,July,Q3,16-07-2024
1309,23-07-2024 10:31,P2P,Entertainment,947,SUCCESS,36-45,18-25,Andhra Pradesh,IndusInd,IndusInd,Android,5G,0,2024,7,July,Q3,23-07-2024
1310,03-02-2024 15:58,P2M,Food,80,SUCCESS,18-25,18-25,Telangana,HDFC,Kotak,Android,4G,0,2024,2,February,Q1,03-02-2024
1311,18-07-2024 18:34,P2P,Grocery,1502,SUCCESS,18-25,36-45,Tamil Nadu,SBI,Kotak,Android,4G,0,2024,7,July,Q3,18-07-2024
1312,22-08-2024 18:10,P2P,Food,290,SUCCESS,26-35,26-35,Andhra Pradesh,SBI,Yes Bank,Android,3G,0,2024,8,August,Q3,22-08-2024
1313,20-03-2024 21:49,P2M,Grocery,265,SUCCESS,18-25,26-35,Tamil Nadu,ICICI,SBI,iOS,5G,0,2024,3,March,Q1,20-03-2024
1314,06-03-2024 13:07,P2P,Grocery,1946,SUCCESS,36-45,18-25,Delhi,SBI,Kotak,iOS,4G,0,2024,3,March,Q1,06-03-2024
1315,07-03-2024 11:04,P2P,Grocery,978,SUCCESS,18-25,26-35,Telangana,IndusInd,Kotak,Android,WiFi,0,2024,3,March,Q1,07-03-2024
1316,15-07-2024 21:47,Bill Payment,Transport,153,SUCCESS,26-35,18-25,Maharashtra,ICICI,ICICI,Web,4G,0,2024,7,July,Q3,15-07-2024
1317,12-01-2024 19:52,P2M,Grocery,2419,SUCCESS,26-35,18-25,Telangana,Yes Bank,SBI,Android,4G,0,2024,1,January,Q1,12-01-2024
1318,17-01-2024 18:14,P2M,Entertainment,293,SUCCESS,18-25,36-45,Rajasthan,Yes Bank,PNB,Android,5G,0,2024,1,January,Q1,17-01-2024
1319,02-11-2024 17:20,P2M,Shopping,1320,SUCCESS,26-35,36-45,Maharashtra,PNB,HDFC,iOS,5G,0,2024,11,November,Q4,02-11-2024
1320,09-03-2024 21:25,P2M,Grocery,1089,SUCCESS,18-25,26-35,Gujarat,HDFC,SBI,Android,4G,0,2024,3,March,Q1,09-03-2024
1321,10-07-2024 18:55,P2M,Transport,450,SUCCESS,18-25,26-35,Karnataka,IndusInd,ICICI,Android,4G,0,2024,7,July,Q3,10-07-2024
1322,19-01-2024 12:46,Bill Payment,Grocery,2912,SUCCESS,36-45,18-25,Maharashtra,Yes Bank,Kotak,Android,3G,0,2024,1,January,Q1,19-01-2024
1323,06-04-2024 14:34,Bill Payment,Utilities,332,SUCCESS,26-35,56+,West Bengal,SBI,HDFC,Android,5G,0,2024,4,April,Q2,06-04-2024
1324,20-03-2024 19:06,P2P,Shopping,451,SUCCESS,18-25,18-25,Maharashtra,Kotak,Kotak,Android,5G,0,2024,3,March,Q1,20-03-2024
1325,31-08-2024 13:53,P2P,Shopping,1098,SUCCESS,26-35,18-25,Uttar Pradesh,Axis,HDFC,Android,3G,0,2024,8,August,Q3,31-08-2024
1326,07-01-2024 13:28,P2P,Food,440,SUCCESS,26-35,56+,Tamil Nadu,SBI,Kotak,Android,5G,0,2024,1,January,Q1,07-01-2024
1327,21-04-2024 19:26,Recharge,Transport,421,SUCCESS,18-25,26-35,Karnataka,ICICI,SBI,Android,3G,0,2024,4,April,Q2,21-04-2024
1328,25-08-2024 17:17,P2P,Fuel,201,SUCCESS,26-35,18-25,Tamil Nadu,Yes Bank,ICICI,Android,4G,0,2024,8,August,Q3,25-08-2024
1329,23-08-2024 17:35,P2M,Food,189,SUCCESS,36-45,46-55,West Bengal,Yes Bank,IndusInd,Android,4G,0,2024,8,August,Q3,23-08-2024
1330,14-08-2024 21:09,P2P,Entertainment,184,SUCCESS,26-35,46-55,Uttar Pradesh,SBI,IndusInd,Android,4G,0,2024,8,August,Q3,14-08-2024
1331,23-08-2024 22:00,P2P,Transport,240,SUCCESS,46-55,26-35,Gujarat,ICICI,SBI,Android,4G,0,2024,8,August,Q3,23-08-2024
1332,10-01-2024 23:36,P2M,Transport,165,SUCCESS,26-35,36-45,Maharashtra,HDFC,Yes Bank,iOS,4G,0,2024,1,January,Q1,10-01-2024
1333,14-01-2024 14:27,P2P,Food,765,FAILED,18-25,26-35,Rajasthan,Kotak,Yes Bank,Android,4G,0,2024,1,January,Q1,14-01-2024
1334,28-01-2024 15:00,P2P,Entertainment,458,SUCCESS,36-45,36-45,Maharashtra,SBI,HDFC,iOS,4G,0,2024,1,January,Q1,28-01-2024
1335,05-11-2024 22:29,P2M,Shopping,7044,SUCCESS,26-35,26-35,Karnataka,SBI,Kotak,Android,5G,0,2024,11,November,Q4,05-11-2024
1336,20-11-2024 18:33,P2P,Utilities,118,SUCCESS,26-35,18-25,Maharashtra,HDFC,Kotak,Android,3G,0,2024,11,November,Q4,20-11-2024
1337,27-11-2024 13:18,P2M,Other,242,SUCCESS,26-35,18-25,Delhi,SBI,ICICI,Android,4G,0,2024,11,November,Q4,27-11-2024
1338,29-10-2024 01:05,P2M,Grocery,1042,SUCCESS,26-35,26-35,Delhi,ICICI,SBI,Android,5G,0,2024,10,October,Q4,29-10-2024
1339,02-02-2024 22:59,P2P,Healthcare,317,SUCCESS,46-55,36-45,Telangana,SBI,ICICI,Android,5G,0,2024,2,February,Q1,02-02-2024
1340,28-07-2024 20:47,P2M,Transport,186,SUCCESS,36-45,36-45,Karnataka,IndusInd,IndusInd,Android,4G,0,2024,7,July,Q3,28-07-2024
1341,18-05-2024 19:40,P2M,Entertainment,168,SUCCESS,18-25,36-45,Karnataka,Axis,Yes Bank,iOS,WiFi,0,2024,5,May,Q2,18-05-2024
1342,27-10-2024 18:24,P2M,Food,529,SUCCESS,46-55,26-35,Karnataka,ICICI,SBI,Web,4G,0,2024,10,October,Q4,27-10-2024
1343,17-10-2024 07:28,P2M,Grocery,971,SUCCESS,46-55,18-25,Rajasthan,SBI,Yes Bank,Android,4G,0,2024,10,October,Q4,17-10-2024
1344,03-04-2024 12:04,P2P,Shopping,4017,SUCCESS,18-25,18-25,Andhra Pradesh,SBI,SBI,Android,4G,0,2024,4,April,Q2,03-04-2024
1345,23-07-2024 22:08,P2M,Grocery,441,SUCCESS,18-25,36-45,Rajasthan,Kotak,Axis,iOS,5G,0,2024,7,July,Q3,23-07-2024
1346,20-09-2024 17:17,Bill Payment,Fuel,805,SUCCESS,36-45,18-25,Rajasthan,Kotak,Yes Bank,Android,WiFi,0,2024,9,September,Q3,20-09-2024
1347,24-11-2024 12:22,P2M,Healthcare,261,SUCCESS,26-35,36-45,Karnataka,HDFC,PNB,Android,WiFi,0,2024,11,November,Q4,24-11-2024
1348,13-03-2024 12:37,Recharge,Other,1352,SUCCESS,36-45,26-35,Gujarat,ICICI,HDFC,Android,WiFi,0,2024,3,March,Q1,13-03-2024
1349,29-07-2024 14:17,P2P,Food,1120,SUCCESS,18-25,26-35,Maharashtra,Axis,SBI,Android,5G,0,2024,7,July,Q3,29-07-2024
1350,10-09-2024 23:13,P2M,Utilities,1004,SUCCESS,26-35,18-25,Uttar Pradesh,PNB,ICICI,Android,3G,0,2024,9,September,Q3,10-09-2024
1351,13-09-2024 19:27,P2P,Entertainment,565,SUCCESS,36-45,26-35,Delhi,PNB,PNB,Android,3G,0,2024,9,September,Q3,13-09-2024
1352,23-10-2024 18:54,P2M,Other,462,SUCCESS,36-45,56+,Karnataka,Yes Bank,Axis,iOS,4G,0,2024,10,October,Q4,23-10-2024
1353,13-10-2024 12:50,P2M,Other,1182,SUCCESS,26-35,26-35,Karnataka,Yes Bank,ICICI,Android,4G,0,2024,10,October,Q4,13-10-2024
1354,20-06-2024 19:28,P2P,Grocery,170,SUCCESS,56+,36-45,Maharashtra,SBI,SBI,iOS,5G,0,2024,6,June,Q2,20-06-2024
1355,15-05-2024 19:30,P2P,Grocery,832,SUCCESS,26-35,56+,Rajasthan,HDFC,IndusInd,Android,4G,0,2024,5,May,Q2,15-05-2024
1356,19-01-2024 00:51,P2M,Transport,325,SUCCESS,18-25,18-25,Andhra Pradesh,SBI,ICICI,Android,5G,0,2024,1,January,Q1,19-01-2024
1357,13-02-2024 13:15,P2M,Transport,148,FAILED,26-35,18-25,Tamil Nadu,Yes Bank,Yes Bank,Android,4G,0,2024,2,February,Q1,13-02-2024
1358,04-03-2024 17:14,P2P,Healthcare,626,SUCCESS,36-45,18-25,Uttar Pradesh,HDFC,SBI,Android,5G,0,2024,3,March,Q1,04-03-2024
1359,17-07-2024 14:56,P2M,Transport,31,SUCCESS,36-45,18-25,Telangana,Axis,PNB,Android,4G,0,2024,7,July,Q3,17-07-2024
1360,14-07-2024 11:39,Bill Payment,Food,444,FAILED,26-35,46-55,Telangana,ICICI,HDFC,iOS,4G,0,2024,7,July,Q3,14-07-2024
1361,04-12-2024 20:33,P2M,Transport,1913,SUCCESS,36-45,18-25,Tamil Nadu,SBI,HDFC,Android,4G,0,2024,12,December,Q4,04-12-2024
1362,07-02-2024 16:35,Bill Payment,Grocery,947,SUCCESS,26-35,26-35,Maharashtra,Axis,SBI,Android,5G,0,2024,2,February,Q1,07-02-2024
1363,21-06-2024 21:37,P2P,Grocery,361,SUCCESS,26-35,36-45,Andhra Pradesh,Axis,SBI,iOS,WiFi,0,2024,6,June,Q2,21-06-2024
1364,20-01-2024 19:23,P2P,Utilities,1595,SUCCESS,26-35,18-25,Andhra Pradesh,SBI,IndusInd,Android,5G,0,2024,1,January,Q1,20-01-2024
1365,26-02-2024 10:56,Bill Payment,Grocery,1521,SUCCESS,18-25,18-25,Gujarat,ICICI,IndusInd,iOS,4G,0,2024,2,February,Q1,26-02-2024
1366,26-07-2024 21:51,P2M,Food,986,SUCCESS,26-35,36-45,Delhi,PNB,Kotak,iOS,4G,0,2024,7,July,Q3,26-07-2024
1367,03-07-2024 16:51,P2M,Grocery,308,SUCCESS,46-55,26-35,Uttar Pradesh,HDFC,PNB,Android,4G,0,2024,7,July,Q3,03-07-2024
1368,12-09-2024 09:51,Bill Payment,Transport,83,SUCCESS,18-25,18-25,Maharashtra,SBI,HDFC,Android,4G,0,2024,9,September,Q3,12-09-2024
1369,19-09-2024 20:26,Bill Payment,Entertainment,261,SUCCESS,36-45,36-45,Maharashtra,SBI,IndusInd,iOS,4G,0,2024,9,September,Q3,19-09-2024
1370,22-12-2024 14:54,Recharge,Food,413,SUCCESS,26-35,18-25,West Bengal,HDFC,Yes Bank,Android,5G,0,2024,12,December,Q4,22-12-2024
1371,24-04-2024 23:15,Recharge,Food,59,SUCCESS,36-45,36-45,Maharashtra,Yes Bank,PNB,iOS,5G,0,2024,4,April,Q2,24-04-2024
1372,25-11-2024 20:04,P2P,Education,14588,SUCCESS,46-55,18-25,Rajasthan,SBI,PNB,Web,WiFi,0,2024,11,November,Q4,25-11-2024
1373,22-12-2024 13:11,P2P,Grocery,2000,SUCCESS,18-25,46-55,Maharashtra,SBI,Kotak,Android,4G,0,2024,12,December,Q4,22-12-2024
1374,12-08-2024 19:44,P2P,Food,57,SUCCESS,26-35,36-45,Rajasthan,HDFC,ICICI,Android,4G,0,2024,8,August,Q3,12-08-2024
1375,22-07-2024 12:04,P2P,Transport,171,FAILED,18-25,18-25,Karnataka,IndusInd,ICICI,iOS,4G,0,2024,7,July,Q3,22-07-2024
1376,19-06-2024 16:34,Recharge,Shopping,1118,SUCCESS,26-35,26-35,Delhi,SBI,Yes Bank,Android,4G,0,2024,6,June,Q2,19-06-2024
1377,02-12-2024 19:30,P2P,Grocery,726,SUCCESS,26-35,18-25,Gujarat,HDFC,HDFC,iOS,4G,0,2024,12,December,Q4,02-12-2024
1378,22-08-2024 23:53,Bill Payment,Food,62,SUCCESS,26-35,18-25,Telangana,Axis,SBI,Android,5G,0,2024,8,August,Q3,22-08-2024
1379,23-06-2024 09:00,P2M,Utilities,2480,SUCCESS,26-35,18-25,Maharashtra,SBI,SBI,Android,4G,0,2024,6,June,Q2,23-06-2024
1380,01-01-2024 18:26,P2M,Utilities,2857,SUCCESS,36-45,26-35,Karnataka,PNB,SBI,Android,4G,0,2024,1,January,Q1,01-01-2024
1381,14-04-2024 17:05,P2P,Other,1475,SUCCESS,18-25,26-35,Karnataka,SBI,PNB,Android,4G,0,2024,4,April,Q2,14-04-2024
1382,23-07-2024 16:05,P2P,Healthcare,772,SUCCESS,18-25,26-35,Maharashtra,Axis,PNB,Android,5G,0,2024,7,July,Q3,23-07-2024
1383,31-08-2024 18:07,P2P,Grocery,236,SUCCESS,18-25,46-55,Maharashtra,SBI,SBI,Android,4G,0,2024,8,August,Q3,31-08-2024
1384,30-01-2024 15:02,Bill Payment,Other,469,FAILED,26-35,26-35,Karnataka,SBI,Yes Bank,Android,5G,0,2024,1,January,Q1,30-01-2024
1385,27-10-2024 23:39,P2M,Entertainment,229,SUCCESS,18-25,18-25,Telangana,PNB,Kotak,Android,5G,0,2024,10,October,Q4,27-10-2024
1386,26-09-2024 13:19,P2P,Shopping,4143,SUCCESS,26-35,36-45,Telangana,SBI,IndusInd,Android,5G,0,2024,9,September,Q3,26-09-2024
1387,08-01-2024 19:14,P2M,Shopping,778,SUCCESS,26-35,18-25,Rajasthan,HDFC,HDFC,Android,5G,0,2024,1,January,Q1,08-01-2024
1388,29-06-2024 19:21,P2P,Food,142,SUCCESS,18-25,18-25,Uttar Pradesh,Kotak,SBI,Android,4G,0,2024,6,June,Q2,29-06-2024
1389,17-03-2024 13:26,P2P,Entertainment,354,SUCCESS,56+,56+,Andhra Pradesh,Yes Bank,Axis,Android,4G,0,2024,3,March,Q1,17-03-2024
1390,13-06-2024 08:31,Bill Payment,Food,244,SUCCESS,36-45,36-45,Gujarat,Axis,Kotak,Android,4G,0,2024,6,June,Q2,13-06-2024
1391,11-04-2024 11:59,P2M,Healthcare,122,SUCCESS,26-35,26-35,Rajasthan,Axis,PNB,Android,5G,0,2024,4,April,Q2,11-04-2024
1392,21-06-2024 14:49,P2P,Other,913,SUCCESS,18-25,36-45,Maharashtra,SBI,Yes Bank,Android,4G,0,2024,6,June,Q2,21-06-2024
1393,18-02-2024 18:39,P2M,Grocery,650,SUCCESS,36-45,18-25,Gujarat,HDFC,ICICI,iOS,4G,0,2024,2,February,Q1,18-02-2024
1394,09-12-2024 12:40,P2P,Utilities,1512,SUCCESS,36-45,18-25,Maharashtra,SBI,ICICI,Android,4G,0,2024,12,December,Q4,09-12-2024
1395,08-06-2024 09:47,P2P,Entertainment,365,SUCCESS,36-45,26-35,Karnataka,HDFC,PNB,Android,5G,0,2024,6,June,Q2,08-06-2024
1396,12-01-2024 19:42,Bill Payment,Entertainment,391,SUCCESS,26-35,46-55,Delhi,IndusInd,Axis,Android,3G,0,2024,1,January,Q1,12-01-2024
1397,04-11-2024 22:22,Recharge,Education,14512,SUCCESS,26-35,36-45,Delhi,Kotak,ICICI,Android,5G,0,2024,11,November,Q4,04-11-2024
1398,23-04-2024 21:40,P2M,Grocery,2006,SUCCESS,26-35,26-35,Gujarat,PNB,SBI,Android,4G,0,2024,4,April,Q2,23-04-2024
1399,25-02-2024 21:52,Recharge,Food,581,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,HDFC,Android,WiFi,0,2024,2,February,Q1,25-02-2024
1400,01-12-2024 08:58,Bill Payment,Entertainment,204,SUCCESS,36-45,26-35,Gujarat,IndusInd,ICICI,Android,4G,0,2024,12,December,Q4,01-12-2024
1401,05-07-2024 09:08,P2M,Other,1311,SUCCESS,26-35,18-25,Maharashtra,PNB,IndusInd,iOS,4G,0,2024,7,July,Q3,05-07-2024
1402,25-06-2024 16:04,P2P,Shopping,594,SUCCESS,26-35,26-35,Gujarat,SBI,SBI,iOS,5G,0,2024,6,June,Q2,25-06-2024
1403,17-03-2024 21:04,P2M,Food,476,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,HDFC,iOS,4G,0,2024,3,March,Q1,17-03-2024
1404,19-02-2024 17:30,P2M,Utilities,3986,SUCCESS,26-35,26-35,Tamil Nadu,SBI,HDFC,Android,5G,0,2024,2,February,Q1,19-02-2024
1405,01-12-2024 13:19,P2M,Food,165,SUCCESS,26-35,26-35,Tamil Nadu,Axis,Kotak,Android,4G,0,2024,12,December,Q4,01-12-2024
1406,14-10-2024 21:56,Recharge,Grocery,636,SUCCESS,46-55,26-35,Karnataka,Yes Bank,Yes Bank,Android,4G,0,2024,10,October,Q4,14-10-2024
1407,13-07-2024 16:49,P2M,Grocery,220,SUCCESS,46-55,26-35,Andhra Pradesh,SBI,ICICI,Android,4G,0,2024,7,July,Q3,13-07-2024
1408,07-03-2024 12:41,P2P,Food,1391,SUCCESS,36-45,18-25,Maharashtra,Yes Bank,Yes Bank,Web,4G,0,2024,3,March,Q1,07-03-2024
1409,05-09-2024 11:47,P2P,Food,1183,SUCCESS,36-45,26-35,Delhi,SBI,PNB,Android,WiFi,0,2024,9,September,Q3,05-09-2024
1410,03-03-2024 15:25,P2P,Food,675,SUCCESS,36-45,26-35,Rajasthan,SBI,SBI,Android,4G,0,2024,3,March,Q1,03-03-2024
1411,23-07-2024 12:41,P2M,Shopping,3497,SUCCESS,36-45,26-35,Gujarat,HDFC,Kotak,Android,5G,0,2024,7,July,Q3,23-07-2024
1412,17-05-2024 17:15,P2P,Grocery,429,SUCCESS,26-35,26-35,West Bengal,Axis,IndusInd,iOS,4G,0,2024,5,May,Q2,17-05-2024
1413,02-06-2024 12:27,Bill Payment,Education,5427,SUCCESS,26-35,46-55,Karnataka,IndusInd,PNB,Android,4G,0,2024,6,June,Q2,02-06-2024
1414,31-08-2024 23:22,Bill Payment,Food,386,SUCCESS,18-25,36-45,Tamil Nadu,PNB,ICICI,Android,4G,0,2024,8,August,Q3,31-08-2024
1415,19-08-2024 19:42,P2P,Entertainment,147,SUCCESS,36-45,36-45,Telangana,Kotak,SBI,Android,5G,0,2024,8,August,Q3,19-08-2024
1416,21-06-2024 10:38,Bill Payment,Entertainment,539,SUCCESS,26-35,36-45,Uttar Pradesh,SBI,Yes Bank,Android,4G,0,2024,6,June,Q2,21-06-2024
1417,01-12-2024 09:47,Recharge,Utilities,269,SUCCESS,18-25,18-25,Uttar Pradesh,HDFC,PNB,Android,4G,0,2024,12,December,Q4,01-12-2024
1418,08-01-2024 13:05,Recharge,Education,4080,SUCCESS,18-25,36-45,Maharashtra,PNB,Axis,Android,4G,0,2024,1,January,Q1,08-01-2024
1419,16-08-2024 11:03,P2P,Food,177,FAILED,18-25,18-25,Maharashtra,Yes Bank,HDFC,iOS,4G,0,2024,8,August,Q3,16-08-2024
1420,22-08-2024 16:08,P2P,Grocery,1121,SUCCESS,36-45,46-55,Maharashtra,Axis,PNB,Android,4G,0,2024,8,August,Q3,22-08-2024
1421,03-07-2024 10:29,P2P,Food,374,SUCCESS,18-25,26-35,Tamil Nadu,IndusInd,SBI,Android,4G,0,2024,7,July,Q3,03-07-2024
1422,27-02-2024 16:47,P2P,Utilities,3326,SUCCESS,36-45,18-25,Delhi,IndusInd,Yes Bank,Android,5G,0,2024,2,February,Q1,27-02-2024
1423,25-09-2024 22:38,P2P,Entertainment,284,SUCCESS,26-35,18-25,West Bengal,HDFC,HDFC,Android,4G,0,2024,9,September,Q3,25-09-2024
1424,07-02-2024 21:32,P2P,Utilities,4584,SUCCESS,26-35,18-25,Uttar Pradesh,SBI,Kotak,Android,4G,0,2024,2,February,Q1,07-02-2024
1425,05-08-2024 18:03,P2P,Food,1542,SUCCESS,26-35,18-25,Tamil Nadu,IndusInd,HDFC,Web,4G,0,2024,8,August,Q3,05-08-2024
1426,14-06-2024 22:35,Recharge,Grocery,911,SUCCESS,26-35,26-35,Maharashtra,ICICI,ICICI,Android,5G,0,2024,6,June,Q2,14-06-2024
1427,29-01-2024 13:23,P2M,Grocery,1431,SUCCESS,18-25,26-35,Rajasthan,Yes Bank,PNB,Android,5G,0,2024,1,January,Q1,29-01-2024
1428,15-06-2024 13:17,P2P,Other,1364,SUCCESS,18-25,26-35,Delhi,ICICI,HDFC,Android,4G,0,2024,6,June,Q2,15-06-2024
1429,24-05-2024 20:44,P2M,Other,254,SUCCESS,26-35,18-25,Delhi,SBI,SBI,Android,4G,0,2024,5,May,Q2,24-05-2024
1430,21-01-2024 10:46,P2M,Fuel,1526,SUCCESS,46-55,18-25,Telangana,Kotak,Yes Bank,Android,4G,0,2024,1,January,Q1,21-01-2024
1431,01-07-2024 17:45,P2P,Fuel,1143,SUCCESS,26-35,36-45,Rajasthan,Axis,IndusInd,Android,4G,0,2024,7,July,Q3,01-07-2024
1432,30-03-2024 13:00,P2M,Grocery,225,FAILED,26-35,18-25,West Bengal,PNB,SBI,Android,4G,0,2024,3,March,Q1,30-03-2024
1433,19-08-2024 08:55,Bill Payment,Utilities,346,SUCCESS,26-35,26-35,Telangana,ICICI,ICICI,Android,4G,0,2024,8,August,Q3,19-08-2024
1434,06-08-2024 17:36,Bill Payment,Entertainment,726,SUCCESS,26-35,36-45,Uttar Pradesh,Kotak,IndusInd,Android,5G,0,2024,8,August,Q3,06-08-2024
1435,31-03-2024 19:22,Bill Payment,Food,1760,SUCCESS,18-25,36-45,Telangana,PNB,SBI,Android,3G,0,2024,3,March,Q1,31-03-2024
1436,14-01-2024 13:00,P2P,Grocery,185,SUCCESS,36-45,18-25,Tamil Nadu,HDFC,ICICI,iOS,4G,0,2024,1,January,Q1,14-01-2024
1437,27-12-2024 12:49,P2P,Food,1530,SUCCESS,36-45,18-25,Rajasthan,PNB,PNB,iOS,3G,0,2024,12,December,Q4,27-12-2024
1438,25-04-2024 23:24,P2P,Transport,136,SUCCESS,36-45,36-45,Delhi,Axis,IndusInd,Android,4G,0,2024,4,April,Q2,25-04-2024
1439,24-01-2024 10:11,P2P,Utilities,3468,FAILED,26-35,36-45,Uttar Pradesh,SBI,HDFC,Web,3G,0,2024,1,January,Q1,24-01-2024
1440,04-10-2024 05:48,Recharge,Grocery,317,SUCCESS,18-25,36-45,Delhi,IndusInd,Yes Bank,Android,4G,0,2024,10,October,Q4,04-10-2024
1441,12-02-2024 17:21,P2P,Transport,399,SUCCESS,26-35,36-45,Maharashtra,HDFC,Axis,Android,WiFi,0,2024,2,February,Q1,12-02-2024
1442,14-05-2024 23:12,Bill Payment,Grocery,2112,SUCCESS,26-35,36-45,West Bengal,SBI,Axis,Android,4G,0,2024,5,May,Q2,14-05-2024
1443,27-12-2024 17:06,Bill Payment,Food,219,SUCCESS,46-55,26-35,Delhi,HDFC,Kotak,Android,3G,0,2024,12,December,Q4,27-12-2024
1444,25-04-2024 09:19,Bill Payment,Utilities,162,SUCCESS,18-25,18-25,West Bengal,ICICI,Axis,Android,4G,0,2024,4,April,Q2,25-04-2024
1445,24-03-2024 13:03,P2P,Shopping,1740,SUCCESS,26-35,36-45,Delhi,Yes Bank,ICICI,iOS,4G,0,2024,3,March,Q1,24-03-2024
1446,12-02-2024 17:31,Bill Payment,Entertainment,694,SUCCESS,18-25,26-35,Andhra Pradesh,Axis,SBI,Android,5G,0,2024,2,February,Q1,12-02-2024
1447,30-12-2024 15:23,P2M,Shopping,1173,SUCCESS,36-45,18-25,Uttar Pradesh,IndusInd,SBI,iOS,5G,0,2024,12,December,Q4,30-12-2024
1448,31-03-2024 23:45,P2P,Education,4706,SUCCESS,26-35,36-45,Delhi,SBI,SBI,Android,4G,0,2024,3,March,Q1,31-03-2024
1449,14-03-2024 10:43,P2P,Utilities,4880,SUCCESS,26-35,36-45,Telangana,PNB,Kotak,Web,4G,0,2024,3,March,Q1,14-03-2024
1450,20-04-2024 14:34,P2P,Shopping,6090,SUCCESS,26-35,18-25,Maharashtra,SBI,Kotak,Android,4G,0,2024,4,April,Q2,20-04-2024
1451,18-04-2024 20:46,P2P,Fuel,2665,SUCCESS,36-45,18-25,Rajasthan,HDFC,Axis,Android,4G,0,2024,4,April,Q2,18-04-2024
1452,30-08-2024 08:10,P2P,Entertainment,415,SUCCESS,56+,46-55,Karnataka,ICICI,HDFC,Android,5G,0,2024,8,August,Q3,30-08-2024
1453,09-01-2024 21:57,P2P,Entertainment,109,SUCCESS,26-35,36-45,Tamil Nadu,SBI,HDFC,Android,WiFi,0,2024,1,January,Q1,09-01-2024
1454,08-01-2024 13:38,P2P,Grocery,429,SUCCESS,56+,18-25,Telangana,SBI,ICICI,iOS,WiFi,0,2024,1,January,Q1,08-01-2024
1455,01-04-2024 16:37,P2M,Entertainment,294,SUCCESS,26-35,46-55,Karnataka,PNB,HDFC,Android,5G,0,2024,4,April,Q2,01-04-2024
1456,11-10-2024 11:58,P2M,Grocery,676,SUCCESS,26-35,18-25,Rajasthan,ICICI,PNB,Android,3G,0,2024,10,October,Q4,11-10-2024
1457,22-12-2024 19:51,Bill Payment,Transport,75,SUCCESS,36-45,26-35,Maharashtra,IndusInd,PNB,Android,4G,0,2024,12,December,Q4,22-12-2024
1458,29-03-2024 10:13,P2P,Grocery,596,SUCCESS,18-25,56+,Tamil Nadu,Kotak,ICICI,Android,4G,0,2024,3,March,Q1,29-03-2024
1459,24-08-2024 17:21,P2M,Education,16777,SUCCESS,26-35,26-35,Uttar Pradesh,SBI,ICICI,Android,5G,0,2024,8,August,Q3,24-08-2024
1460,28-07-2024 14:08,P2P,Entertainment,1735,SUCCESS,26-35,36-45,Tamil Nadu,IndusInd,IndusInd,Android,4G,0,2024,7,July,Q3,28-07-2024
1461,05-12-2024 12:26,P2M,Grocery,1696,SUCCESS,56+,26-35,Gujarat,SBI,ICICI,Android,4G,0,2024,12,December,Q4,05-12-2024
1462,14-12-2024 11:09,Bill Payment,Other,495,SUCCESS,46-55,18-25,Uttar Pradesh,SBI,SBI,Android,3G,0,2024,12,December,Q4,14-12-2024
